04-06-65-041000-001-024532     0                       
04-06-65-041000-001-024542     0                       
04-06-65-041000-001-024552     0                       
04-06-65-041000-001-024562     0                       
97-90-78-651000-001-034011     1    4    25000    15000
97-90-78-651000-001-034022     0                       
97-90-78-651000-001-034031     1    3    25000    10000
97-90-78-651000-001-034042     0                       
97-90-78-651000-001-034052     0                       
97-90-78-651000-001-034062     0                       
97-90-78-651000-001-034072     0                       
97-90-78-651000-001-034081     4    7    12000     5000
97-90-78-651000-001-034091     3   10    60000    30000
97-90-78-651000-001-034101     2    7    25000    12500
97-90-78-651000-001-034112     0                       
97-90-78-651000-001-034121     2    5   160000    75000
97-90-78-651000-001-034132     0                       
97-90-78-651000-001-034141     2                       
97-90-78-651000-001-034152     0                       
97-90-78-651000-001-034161    20                       
97-90-78-651000-001-034171     4    1    10000     5000
97-90-78-651000-001-034182     0                       
97-90-78-651000-001-034192     0                       
97-90-78-651000-001-034202     0                       
97-90-78-651000-001-034212     0                       
97-90-78-651000-001-034222     0                       
97-90-78-651000-001-034232     0                       
97-90-78-651000-001-034242     0                       
97-90-78-651000-001-034252     0                       
97-90-78-651000-001-034262     0                       
97-90-78-651000-001-034272     0                       
97-90-78-651000-001-034282     0                       
97-90-78-651000-001-034292     0                       
97-90-78-651000-001-034302     0                       
97-90-78-651000-001-034312     0                       
97-90-78-651000-001-034322     0                       
97-90-78-651000-001-034332     0                       
97-90-78-651000-001-034342     0                       
97-90-78-651000-001-034352     0                       
97-90-78-651000-001-034362     0                       
97-90-78-651000-001-034371     1    2  1000000  2500000
97-90-78-651000-001-034382     0                       
97-90-78-651000-001-034392     0                       
97-90-78-651000-001-034401     1                       
97-90-78-651000-001-034412     0                       
97-90-78-651000-001-034422     0                       
97-90-78-651000-001-034432     0                       
97-90-78-651000-001-034442     0                       
97-90-78-651000-001-034452     0                       
97-90-78-651000-001-034462     0                       
97-90-78-651000-001-034472     0                       
97-90-78-651000-001-034482     0                       
97-90-78-651000-001-034492     0                       
97-90-78-651000-001-034502     0                       
97-90-78-651000-001-034512     0                       
97-90-78-651000-001-034522     0                       
97-90-78-651000-001-034532     0                       
97-90-78-651000-001-034542     0                       
97-90-78-651000-001-034552     0                       
97-90-78-651000-001-034562     0                       
69-87-77-121000-001-064012     0                       
69-87-77-121000-001-064022     0                       
69-87-77-121000-001-064031     2    0    25000    20000
69-87-77-121000-001-064042     0                       
69-87-77-121000-001-064052     0                       
69-87-77-121000-001-064062     0                       
69-87-77-121000-001-064072     0                       
69-87-77-121000-001-064081     2    4    15000    10000
69-87-77-121000-001-064092     0                       
69-87-77-121000-001-064101     1    5    30000    20000
69-87-77-121000-001-064112     0                       
69-87-77-121000-001-064121     1    4   150000   200000
69-87-77-121000-001-064132     0                       
69-87-77-121000-001-064142     0                       
69-87-77-121000-001-064152     0                       
69-87-77-121000-001-064161    45                       
69-87-77-121000-001-064172     0                       
69-87-77-121000-001-064182     0                       
69-87-77-121000-001-064191     1    4    60000    30000
69-87-77-121000-001-064201     1    5     5000     3000
69-87-77-121000-001-064212     0                       
69-87-77-121000-001-064222     0                       
69-87-77-121000-001-064232     0                       
69-87-77-121000-001-064242     0                       
69-87-77-121000-001-064252     0                       
69-87-77-121000-001-064262     0                       
69-87-77-121000-001-064272     0                       
69-87-77-121000-001-064282     0                       
69-87-77-121000-001-064292     0                       
69-87-77-121000-001-064302     0                       
69-87-77-121000-001-064312     0                       
69-87-77-121000-001-064321     3    1    50000   130000
69-87-77-121000-001-064331    10    0        0    10000
69-87-77-121000-001-064342     0                       
69-87-77-121000-001-064352     0                       
69-87-77-121000-001-064362     0                       
69-87-77-121000-001-064372     0                       
69-87-77-121000-001-064382     0                       
69-87-77-121000-001-064392     0                       
69-87-77-121000-001-064401     2                       
69-87-77-121000-001-064412     0                       
69-87-77-121000-001-064422     0                       
69-87-77-121000-001-064432     0                       
69-87-77-121000-001-064442     0                       
69-87-77-121000-001-064452     0                       
69-87-77-121000-001-064462     0                       
69-87-77-121000-001-064472     0                       
69-87-77-121000-001-064482     0                       
69-87-77-121000-001-064492     0                       
69-87-77-121000-001-064502     0                       
69-87-77-121000-001-064512     0                       
69-87-77-121000-001-064522     0                       
69-87-77-121000-001-064532     0                       
69-87-77-121000-001-064542     0                       
69-87-77-121000-001-064552     0                       
69-87-77-121000-001-064562     0                       
48-07-72-071001-001-014011     1   15    60000    30000
48-07-72-071001-001-014022     0                       
48-07-72-071001-001-014031     2    2    27500    17500
48-07-72-071001-001-014042     0                       
48-07-72-071001-001-014052     0                       
48-07-72-071001-001-014061     1    6   300000   200000
48-07-72-071001-001-014072     0                       
48-07-72-071001-001-014081     5   20    10000    10000
48-07-72-071001-001-014091     3   12   260000   100000
48-07-72-071001-001-014101     1   20    20000    10000
