85-07-13-311232-001-01 62                                            
85-07-13-311232-001-01 72                                            
85-07-13-311232-001-01 82                                            
85-07-13-311232-001-01 92                                            
85-07-13-311232-001-01102                                            
85-07-13-311232-001-01112                                            
32-06-62-051232-001-03 111 436001 30002     1  60001145002     112600
75-03-14-991232-001-04 111 180002     2     2      1 15002     2     
75-03-14-991232-001-04 22                                            
75-03-14-991232-001-04 32                                            
59-82-97-201233-001-01 111  45002     2     2      2     2     2     
59-82-97-201233-001-01 22                                            
59-82-97-201233-001-01 32                                            
59-82-97-201233-001-01 42                                            
59-82-97-201233-001-01 52                                            
59-82-97-201233-001-01 62                                            
61-64-62-241235-001-02 22                                            
61-64-62-241235-001-02 32                                            
61-64-62-241235-001-02 52                                            
61-64-62-241235-001-02 62                                            
40-53-63-541236-001-01 111  75002     2     2      1  5002     2     
40-53-63-541236-001-01 22                                            
40-53-63-541236-001-01 312      1 24002     2      2     2     2     
40-53-63-541236-001-01 412      1 20002     2      2     2     2     
40-53-63-541236-001-01 612      1 20002     2      2     2     2     
40-53-63-541236-001-01 72                                            
32-46-17-361236-001-04 12                                            
32-46-17-361236-001-04 22                                            
34-83-68-871239-001-01 112      2     2     1  60001  5002     2     
34-83-68-871239-001-01 32                                            
34-83-68-871239-001-01 52                                            
44-29-24-031239-001-02 12                                            
44-29-24-031239-001-02 22                                            
44-29-24-031239-001-02 32                                            
95-72-84-201247-001-01 111  80002     2     2      1 45002     2     
95-72-84-201247-001-01 22                                            
95-72-84-201247-001-01 311 350002     2     2      1 60002     2     
95-72-84-201247-001-01 412      1 40002     2      1 25002     2     
95-72-84-201247-001-01 52                                            
95-72-84-201247-001-01 612      1 30002     2      1 20002     2     
42-14-42-961248-001-01 111 245002     2     2      1 98002     2     
42-14-42-961248-001-01 2                                             
42-14-42-961248-001-01 32                                            
23-68-93-721249-001-01 111 268002     2     2      1 70002     1 4200
23-68-93-721249-001-01 211 300001 80002     2      1 15002     2     
23-68-93-721249-001-01 32                                            
23-68-93-721249-001-01 42                                            
97-64-08-951250-001-01 111 210002     2     2      1 68002     1 3200
97-64-08-951250-001-01 22                                            
97-64-08-951250-001-01 32                                            
97-64-08-951250-001-01 42                                            
19-27-15-151252-001-01 12                                            
19-27-15-151252-001-01 211 250002     2     2      1 15002     2     
19-27-15-151252-001-01 32                                            
19-27-15-151252-001-01 42                                            
19-27-15-151252-001-01 52                                            
72-75-35-981253-001-01 12                                            
72-75-35-981253-001-01 212      1 40002     2      1 25002     2     
72-75-35-981253-001-01 32                                            
72-75-35-981253-001-01 42                                            
68-42-25-671254-001-01 12                                            
68-42-25-671254-001-01 22                                            
68-42-25-671254-001-01 32                                            
68-42-25-671254-001-01 42                                            
68-42-25-671254-001-01 52                                            
68-42-25-671254-001-01 62                                            
68-42-25-671254-001-01 72                                            
52-44-88-571266-001-02 22                                            
52-44-88-571266-001-02 312      1 45002     2      1 25002     2     
